person,dialogue
ross,here's an idea. you walk into a room...take a quick scan!
monica,right there. (pointing her finger at rachel) that was so fake.
rachel,shhhhhhhhhhhhhhhhh.
rachel,still can’t believe you invited gavin. he is just the last person i want to see.
monica,welcome for the party. i’m glad you’re having a good time.
rachel,god i hope he doesn’t show up. of course he’s not going to show. that guy hates me.
monica,does he?
rachel,what?
monica,"may be if he bothers you so much, because he likes you. it was like in first grade when skippy lang would always push me on the playground because he secretly had a crush on me."
rachel,oh monica. you think skippy liked you? honey all those boys had a fantasy if they can knock you over.
rachel,"oo, ok. thanks you. (molly walks out)"
rachel,do you see what all the guys see in her?
monica,wouldn’t get her out of bed. no more vodka for me.
joey,hey rach. so can i sing happy birthday to you now?
rachel,"yes, sure."
joey,alllright. happy…birth (he saw molly opens the door. so he follows).see you later.
phoebe,why? the only person my playing is bothering is you!
monica,"oh yeah? ok, let's settle this, come on!"
phoebe,(while monica drags her in the restaurant) get your garlic-peelers off me!
monica,"(to the restuarant customers) excuse me, excuse me, hi, i'm monica geller..i'm the head chef here.. (pauses as if waiting for something).. ok, i was actually expecting a little applause there, but whatever! ok, quick question: by a show of hands, how many of you were bothered by this woman's singing outside? (a few people raise their hands)"
phoebe,"ok, ok, how many of you enjoyed the music outside? (a few people raise their hands) ha!"
monica,"alright, let me ask you this question: how many of you thought the music was fine, but not in keeping with the tone of the restaurant? (a few raise their hands again)."
phoebe,"ok, well, who identified the tone of this restaurant as pretentious comma garlicky?"
monica,ok who thinks the food is delicious and a little pretention never hurt anyone? (a few raise their hands)
phoebe,"ok, well, alright, who thinks the food is fine, the music was fine, but your evening was ruined by this incessant poll taking? (all raise their hands)."
monica,excuse us! (then to phoebe) alright here's a question: who was so worried about her restaurant being fancy that she made a big deal about her friend playing her music and feels really bad about it now? (raises her hand)
phoebe,oh...who was so stupid and stubborn that she lashed out against her friend's cooking which she actually thinks is pretty great! (raises her hand)
monica,i'm sorry...
phoebe,i'm sorry too... (they hug)
monica,ooohh... hey! wanna stick around and i'll whip you up some dinner?
phoebe,yeah! as long as it's free! food here is ridiculously over-p...
phoebe,"(smiling, raising her hand) who's hoping the hand raising thing is still cute enough that you won't hate me?"
phoebe,"you got it! ok. but not on the wine that you made, ok, because i just don't want to go back to the emergency room."
phoebe,david?
phoebe,oh my god! (they hug)
phoebe,yeah. what-what are you doing here?
phoebe,what happened?
phoebe,yeah?
phoebe,"well, it's great that you're back! how are you?"
phoebe,good!
phoebe,"(disappointed) oh, good for you."
phoebe,mike and i broke up.
phoebe,really?
phoebe,"i understand. yeah. ok so then ok, so we're both living in new york, not seeing anyone. that's so not like us!"
phoebe,well... (pause) no.
phoebe,i'd love to.
phoebe,ok. (they walk away together)
phoebe,you're welcome!
chandler,"honey, you've been in there for a long time... is everything okay?"
monica,not really.
monica,i have a problem.
chandler,really? what happened?
monica,"well, i was dancing around, and singing ""no w"
rachel,"oh! phoebe, why did you lie to me about working here?"
phoebe,"because i was ashamed ok? i sold out for the cash! and then they give me benefits like medical, and dental, and a 401k. but you know... you pay a price. now i'm this corporate stooge and punching a clock and ugh! paying taxes!"
rachel,"phoebe, honey, if you hate it so much, you should walk out there right now and quit! be true to what you believe in! honey, you have principles and i so admire that! i don't have any!"
phoebe,you know what? you are right. i am gonna quit. it's time i took my life back!
rachel,good for you pheebs!
phoebe,ok.
phoebe,"okay (walks out and closes the door behind her, looks up and whispers) if you guys have microphones in there too, i didn't mean any of that. i love you."
ross,"haha! got ya! die, die, die!"
ross,"(recovers his composure and starts typing) respectfully, professor r. geller. (hits <return>, closes the laptop and joins charlie on the sofa) hey!"
ross,"hey, how was the met?"
ross,"yeah? joey really knows his art, huh?"
ross,what do you mean?
ross,"(perplexed for a moment) wait a minute... when you guys walked into the met, did you go to the right?"
ross,"(shaking head) oh joey, joey! but still, i mean, it seems like you guys are having a great time together."
ross,what?
ross,"oh yeah, it's a good idea!"
monica,"(she hugs chandler) honey, you've been really strong about this, i know how badly you wanted that job."
chandler,"yeah, you know, i really thought i deserved it. (pause) but... let's go win the lottery... i mean, we still have 130 chances to win, right?"
monica,(she draws out a ticket from a pocket of her pants) 131! (they kiss)
ross,"(on the phone) goodnight sweetheart! i love you. and remember, you're daddy's little girl... (covering the phone, to rachel) phoebe's totally ruined that for me... (he passes the receiver to rachel)"
rachel,"hi mum, put her back on!"
joey,"(sitting on the sofa in front of the tv) rach, come on! they are announcing the numbers! my god, i can already feel myself changing."
chandler,i got that!
ross,"oh, we have one too!!"
monica,"we are on a roll, people!!"
ross,(calling rachel) come on!!
rachel,"(on the phone) mum, please!i know you love your new lips, but i can barely understand you! would you, please, just let me say goodnight to my daughter?"
monica,check your numbers! make me rich!
rachel,"(she goes towards the others and she's very excited) guys, you're not gonna believe this! i was just saying goodnight to emma and she said her first words!!"
joey,and what did she say?
rachel,"well, i usually go... play tetris on somebody else's computer."
ross,i can't believe this. i can't believe this is happening. i have to give the keynote speech tomorrow! ok? i have to stand up in front of all these people. what am i gonna say?
joey,i could teach you a speech that i memorized for auditions.
ross,"i don't think that your monologue from star wars is gonna help me right now, joe!"
ross,wha... what you really think we can do that?
joey,"hey don't worry about that! i mean, ross needs you! and rachel and i will stay and help anyway we can."
rachel,ugh.
ross,"alright, ok, let's do it. (ross sits down at the desk and they all gather around him) um, i know we start by discussing the shortcomings of carbon dating... um, and then, then i move on to what is clearly the defining moment of the mesozoic era, the breakup of pangea, hello! (rachel and joey look confused) and then, there's the... eh... there's the overview of the triassic."
joey,"oh, oh! any chance any of this happened in a ""galaxy far, far away""? (ross turns aroud and glares at him. joey and rachel decide to leave)."
monica,"ok, mike, enough is enough, now you love phoebe and she loves you, so you need to get over your whole ""i never want to get married"" thing and step up!"
monica,"this is monica! i'm phoebe's friend. listen, phoebe is back with david and he's going to propose to her, and she is going to say ""yes"" but i know she really wants to be with you!"
monica,"i... i'm sorry, did you say something? i can't hear through all this damned hair! (tries to move her huge hair away from the phone, in vain)"
monica,"you don't tell me what to do! i tell you what to do! just call her. she's at the paradise hotel in barbados. and while i've got you, you've got curly hair. what do you do in humidity? (mike hangs up the phone) damnit!"
monica,"(sarcastically) well, i hope you're happy!"
chandler,"(pretending not to sense the tone) oooh! i hope you're happy too, honey!"
chandler,god why why would you want to do that to yourself!?
