person,dialogue
monica,I don’t know what to say. We shouldn’t have lied to you.
chandler,"I feel so bad. Is there, is there anything I can do to make it up to you?"
joey,"You could go to the game with me, even though I know you said you couldn’t, but then you lied to me, tricked me and gave me a bump on the head."
chandler,I’m sorry. That’s the one thing I can’t do. I promised that I’d be with Monica.
joey,[Looking sad] Alright.
monica,You can go.
chandler,[Turning around] What?
monica,"You should go to the game. It’s okay, I want you to."
rachel,Mon...I'm so sorry.
chandler,"Ok...That's better. Now I want you to apologize to each other, and mean it."
ross,"Dude, well done! You know what? If I die, and Rachel dies, and Monica dies, you can totally take care of Emma."
chandler,"Oh yeah? Well, thanks!"
ross,"So, so, now do I get Joey?"
chandler,"Ok...but you should know, he eats five times a day and shoves pennies up his nose."
rachel,Are you ok Mon?
monica,"Uh huh. These things happen. I mean it's just a plate, it's not like somebody died."
phoebe,It's alright...you can mourn.
ross,Thanks. Oh.
rachel,"Oh, ooh, everything looks delicious. What should I ha-ave?"
joey,(mumbling) Never hit a woman. Never hit a woman.
ross,Y'know this ??? is incredible.
joey,Ross bruises like a peach. He bruises like a peach.
ross,"Okay, I'll have the fixed salad and the duck."
rachel,"Yah, I'll have the soup and the salmon."
joey,"And remember whatever comes up first. Okay? And hurry, because"
monica,(entering with husband) Happy birthday!
joey,Son of a bitch!
phoebe,Wher-where have you been?
monica,"Well, we had a little fight."
rachel,
ross,
chandler,
ross,
chandler,
monica,
ross,
monica,
ross,
phoebe,
chandler,
ross,
chandler,
joey,
ross,
joey,
rachel,
joey,
rachel,
chandler,
joey,
chandler,
ross,
chandler,
phoebe,would you call this girl? (Puts on a crying act) thanks-fo-r-a-love-ly-even-ing
ross,now I feel terrible this is all my fault.
phoebe,"well you not what you should feel terrible about, this could have been my serious guy he was sweet and smart and funny. Do you know how hard it is to meet a guy like that?"
ross,We are a rare breed.
joey,yeah and hey thanks again for letting me having that last piece of cake at the restaurant.
joey,do you have any cake?
joey,(bends down to see and the cactus pricks him in the ass) AWCH! That's why.
ross,"(He knocks at the door, Mike opens it) Hey Mike sorry to just drop by like this, can I come in?"
ross,"I'm Ross, Phoebe's friend from the coffeehouse."
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
rachel,
rachel,
joey,
ross,
phoebe,"Well, Ross does. What... You're - you're ruining the plan! Joey, you've - you've fixed him up with his perfect woman!"
joey,"Oh my god, you're right!"
phoebe,Yeah.
joey,She even reads for pleasure!
phoebe,How do you even know a woman like that?
joey,What? I'm not allowed to know smart women?
phoebe,Joey.
joey,I met her at the library. I went in to pee.
phoebe,So now what do we do?
joey,"Well, okay, I'll - I'll just call her and tell her the date's cancelled, and find him somebody else."
phoebe,"What if we don't find him somebody else? We'll just tell her the date's off, but we don't tell Ross, and he goes to the restaurant and gets stood up!"
rachel,Okidoki! (and she slams the door in the nanny's face while Ross crumples up the application form) Wow! We're never gonna find a nanny.
ross,"Oh, come on Rach, we will. I promise. We have more interviews (They sit down and Rachel sighs) And worse comes to worse, we can always reconsider the uhm... the first one we met with."
rachel,"(indignant) What, the blonde with no bra?"
ross,"She was blonde? (he looks surprised for a while, but then gets a ""gotcha"" expression on his face... There's knocking at the door.) Just a sec.! Okay, okay. This one's name is Sandy. She's got a degree in early childhood education, uhm... she worked for her last family for three years."
rachel,Okay... (Ross opens the door.)
ross,And she's a little mannish...
phoebe,(gasps) Oh my God! David!
phoebe,"(excited) No! It's a great time, come in...! WOW, hi... Oh my gosh! What are you doing here? Are you back from Minsk?"
phoebe,"Who cares, it got you here."
phoebe,Wow. Where is your luggage? (David thinks for a while)
phoebe,"A-Allright, well... I'll call the cab company."
chandler,"(to Monica) Here, pass these, will ya.. (points to the others)"
ross,"Oh, hey..."
ross,"(reading off his card) ""A donation has been made in your name"
rachel,Wha... are you kidding? I can't return this.
chandler,I... thought it was a timely start to thinking about other
joey,Mine's is to Lilian Myers.
chandler,I don't have a *job*!
chandler,Actuary... no. Book-keeper... no. Topless dancer... (he looks
monica,"You are! (she picks up a bill from the table, handing it to"
ross,
rachel,
phoebe,I don't want it to end either.
phoebe,Yeah.
rachel,I'm so sorry Phoebs...
monica,We're all sorry...(They hug)
chandler,Ah...look on the bright side...I mean you won't have to live with this ugly chair! That was here already huh? I love you...(they hug again)
joey,"AH HAH! I DID IT! HA HA! Alright...(He takes a box out, about to close fridge, then thinks.) Better take all I can carry...Who knows when i'll be able to get in here again!"
phoebe,"Oh? Isn’t that funny? I didn't see that before, I wouldn't have let her go up again."
chandler,I gotta stop this.
monica,"Oh, who cares, they still love me! ""I am so excited..."""
chandler,"You, touching yourself, out!"
rachel,Wow. She does that a lot!
rachel,"What, what, wait a minute! You haven’t even told her you were a doctor, yet? How long have you known her, like"
ross,"I told you it wasn’t long, but there is an amazing connection between us."
ross,Are you kidding?
ross,We’ll see.
rachel,"Ok, Ross, what’s going on here, are we just bringing strange women back to the apartment now?"
ross,"I don’t know, are we just kissing guys on balconies?"
rachel,How do you know about that?
ross,"Through the magic of sight! I was here, putting our child to sleep..."
ross,"When I happened to look through the window and I see you kissing a guy you know, for what? A week?"
joey,"It wasn’t my ring! It’s Ross’s ring! That’s why I felt so bad Rach, because he was going to propose."
ross,What?!
rachel,You were gonna propose to me?
ross,Uhh… No.
joey,"Well, this is awkward. {See? I told you so.}"
ross,"But I-I was going to see if y’know, maybe you uh, start dating again but that—I mean that-that was all, Rach."
joey,"Dude, step up! I proposed."
ross,"No, you didn’t!"
joey,Oh that’s right. There’s a lot going on here and I think I ate some bad fruit earlier.
rachel,Okay.
ross,(To Joey) I can’t believe you told her I was going to propose!
joey,I can’t believe you’re not going to propose!
ross,"Hey, I’m not going to rush into anything!"
joey,"Oh yeah, dude, I totally understand. Usually after I have a baby with a woman I like to slow things down!"
rachel,Oh my God!
ross,What?
rachel,"She’s doing it Look, she’s breast-feeding look!"
joey,"(looking at the ceiling) Ah, it’s beautiful."
rachel,Okay.
ross,Thank you. (The nurse exits.)
rachel,"Oh wow, this feels weird."
ross,Good weird?
rachel,Wonderful weird.
joey,"Y’know what you guys? I’m uh, I’m gonna go too. And uh, I’m sorry about everything."
rachel,"Honey don’t worry, it was my mistake."
joey,"No, Rach, I should’ve told you sooner. It’s just that…Man! That kid is going to town! (Joey makes his awkward exit.)"
rachel,She’s perfect.
joey,
chandler,
joey,
chandler,
joey,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
ross,"Well, I thought so too, but then she said she’d marry you."
joey,"Come on, Ross, that didn’t mean anything! She just had the baby, she was all freaked out about doing it alone, she would have said yes to anybody."
ross,Yeah that’s what she said.
joey,So?
ross,So I don’t wanna be just anybody.
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
phoebe,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
chandler,Really? Are you going to be okay?
monica,"Yeah, it’ll be fine. Y’know, maybe I’ll stay and practice the art of seduction."
chandler,"You’re gonna put sweats on and clean, aren’t ya?"
monica,That’s gonna be so hot!
joey,"Thanks, here’s ya ticket."
chandler,"Thanks. Listen, I’m never gonna lie to you again."
joey,Okay.
chandler,And I want you to know that no-one thinks that you are stupid.
joey,"Thanks, man. [They walk down the hall. Chandler looks at his ticket. Turns around and heads back to his apartment.] Where ya going?"
chandler,"Game’s tomorrow night, Joe. [Enters apartment]"
rachel,"So, what did you guys do?"
monica,I'm going to go to Joey's and get pies.
joey,"Actually, not pies, it's just pie."
monica,"I don't care. Oh my god, I've lost the will to scold."
rachel,"Look, Amy...I got a little out-of-control over there. Erm...and I'm sorry. You're my sister and erm...if it really means that much to you..."
rachel,"No, I was going to let you use my Ralph Lauren discount."
rachel,She needs changing...
chandler,"Oh no no! I'll get her. I'm super-confident, totally responsible and fourth in line to raise Emma./ I'll be right there Emma! Just let me get my trusty diaper bag here."
chandler,"Well, what do you know? I guess, I'll be the one who dies first."
phoebe,Hey. Does Monica know about her broken plates yet?
chandler,Nope.
phoebe,Broke em all huh?
chandler,Yup.
phoebe,You going to tell her?
chandler,I would never lie to get someone into bed.
monica,You used to tell girls you were a Kennedy. (being sat down)
chandler,I suppose that Monica will have the ... manipulative shrew.
joey,"Why are you going? He said, she wanted the shrew! (runs after"
ross,"Rach, c'mon, Emma is fine. You're turning into an obsessive"
rachel,Y'guys ever heard the story about when Rosses mom went to the
chandler,You mean the lully story?
ross,"(childish) Huh-huh, they already know it."
phoebe,"You guys, we've been waiting for you for a long time, maybe"
joey,"(returned) No, no, it's okay, I already told the waiter what"
monica,Why would you do that?
joey,"Chandler, control your woman!"
ross,
rachel,
ross,
phoebe,
ross,
phoebe,
ross,
chandler,
joey,
chandler,
monica,
chandler,
monica,
rachel,
monica,
rachel,
monica,
phoebe,
monica,
chandler,
ross,"yeah I really, really need to talk to you about something."
ross,(laughs) No
ross,Damn super cuts!
ross,"oh no yeah, no Phoebe is great, but umm I'm an idiot look right before you guys went out I accidentally got her all upset."
ross,"yes, yeah I said something stupid about her never having had a serious relationship, but you should know she is so much fun, a wonderful person please don't blow her off."
ross,well then I didn't need to bother you or the four other Mike Hanagens I bothered.
ross,of course she has… if she'd never had a serious relationship I'd go round broadcasting it like some unstoppable moron.
ross,"yes, yes I did… and I will also say what I'm about to say Vis-à-vis the following Phoebe has never had a serious relationship since her… super-serious relationship with… Vicrum."
ross,WHAT THAT'S A REAL NAME!
chandler,"(enters singing) Oklahoma where the wind comes sweeping down the plane, STOP IT! Why couldn't they have sent me to Texas? 7 o clock maybe I'll hit the gym (sits down) who am I kidding pay-per-view porn."
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
monica,
chandler,
monica,
joey,Ooh...I hear that's bad.
phoebe,"Ooh, so this is great! Rachel's gonna have a terrible date, Ross gets stood up, and then they'll realise how good they have it together."
joey,"Ah, yes, The Plan! (Laughs loudly again, but he sounds more like Santa Claus.)"
phoebe,"It's not Santa's plan. No, it's... (Laughs the real ""plan-laugh."")"
joey,"Yeah, you know, it's not that fun."
phoebe,"No, I think we killed it."
chandler,"Emma? Emma? Look at me! Well, I think I'll go downstairs for a while."
chandler,"No, no, no, no! No, no, no, no! It's okay, it's okay. I didn't go. Don't cry, it's just a bit! I'm your uncle Chandler; funny is all I have!"
monica,"Okay, just so you know, I'm gonna be ovulating from tomorrow until the sixth, so don't touch yourself in the next 48 hours."
