person,dialogue
ross,"Yeah, kids say all kinds of crap. (In the other room Emma starts to cry.)"
ross,I don’t know. We can look it up.
phoebe,"Oh, god. Do you remember the girls’ nights that we used to have? Sitting around, talking about you and Ross?"
rachel,"Oh, god. It seems like forever ago."
phoebe,I know.
phoebe,So what’s going on with you and Ross?
rachel,"Well, um, I don’t know. I mean, for a long time, nothing. You know, actually, right before you picked me up, Ross and I had a little thing."
phoebe,Woah! Oh my god! I love things! What happened?
rachel,"Well, um, first he told me that he liked how I looked, and then, erm, we had a little, erm, eye contact."
phoebe,Eye contact?
rachel,Uh huh.
phoebe,I hope you were using protection.
phoebe,"Should we send them something back? Yes, let’s do! Let’s send them mashed potatoes!!"
rachel,"No, wait, don’t do that! It’s gonna make them think that they can come over here!"
phoebe,"So, what if they do?"
rachel,We’re not here to meet guys. You have a boyfriend. I have a…baby and a Ross.
phoebe,"Yeah, but, um, nothing has to happen. Just having fun. You know, not everything has to go as far as ‘eye contact’."
monica,"Chandler, you have to tell Joey that you are not in Tulsa."
ross,"(He knocks at the door, Mike opens it) Hey Mike sorry to just drop by like this, can I come in?"
ross,"I'm Ross, Phoebe's friend from the coffeehouse."
ross,"yeah I really, really need to talk to you about something."
ross,(laughs) No
ross,Damn super cuts!
ross,"oh no yeah, no Phoebe is great, but umm I'm an idiot look right before you guys went out I accidentally got her all upset."
ross,"yes, yeah I said something stupid about her never having had a serious relationship, but you should know she is so much fun, a wonderful person please don't blow her off."
ross,well then I didn't need to bother you or the four other Mike Hanagens I bothered.
ross,of course she has… if she'd never had a serious relationship I'd go round broadcasting it like some unstoppable moron.
ross,"yes, yes I did… and I will also say what I'm about to say Vis-à-vis the following Phoebe has never had a serious relationship since her… super-serious relationship with… Vicrum."
ross,WHAT THAT'S A REAL NAME!
chandler,"(enters singing) Oklahoma where the wind comes sweeping down the plane, STOP IT! Why couldn't they have sent me to Texas? 7 o clock maybe I'll hit the gym (sits down) who am I kidding pay-per-view porn."
ross,"No! No, you know what? (closes the door) You [can't get in there] (?), the baby's fine, now squam (?). Yeah, [I told you a|Tell your] story walking. (?)"
rachel,I was just going to say that I left my keys.
ross,"Oh, (door is locked) holy moly are we in a pickle now."
phoebe,Where is everyone? They're forty minutes late.
joey,"I know, u-uch."
phoebe,"I'm starving. I know we were coming here tonight, I ate nothing all day."
joey,"What about me, he? Only had one lunch today."
phoebe,"Yes, they are expected presently. Yeah, yeah um, their arrival is in the offing."
joey,"No, they're comin', we're waitin' right here."
phoebe,"Joseph! (to waiter) Thou needn't worry, they shan't be long."
phoebe,One really does have a stick up one's ass. Doesn't one?
monica,"How can you smoke in this day of age? Do you not seen that ad with a little kid walks to grandpa, it's chilling."
chandler,"I messed up, it was a meeting, everybody was smoking."
monica,So what? Don't you have any will power?
chandler,Will power? I've watch home movies of you eating ding-dongs (?) without taking the tin foil off.
monica,You said that was sexy!
chandler,"'kay, look: Can we just drop this? I'm not gonna smoke again."
rachel,OK.
rachel,I thought it was Ross.
rachel,There isn't. There is totally isn't.
rachel,"All right. Look. Gavin...I...I guess I felt guilty that you were here, which I shouldn't. You know Ross and I are not in"
rachel,Yes
rachel,People keep saying that. Oh I'm sorry Gavin
rachel,So seriously...rodeo clown?
phoebe,"""No time for losers, 'cause we are the champions of the world...!"" Thank you!"
phoebe,Hi hi...Oh you have got to sing.
monica,No I told you I can't.
phoebe,But you would have so much fun and you have a really nice voice.
monica,What have you heard me sing?
phoebe,All the time when you're cooking.
monica,What?
phoebe,"Yeah you're always singing ""Yummy yummy yummy, I've got love in my tummy"""
chandler,"You called everyone and said you were having trouble finding a Santa costume, so I borrowed one from a guy at work!"
ross,"Thank you, but, but you, you gotta leave."
chandler,Why?
ross,"Because, I'm finally getting him excited about Hanukkah, and, and you're-you're wrecking it."
chandler,But I didn't get to shake my belly like a bowl full of jelly.
ross,"I'm sorry Chandler, but this, this is really important to me."
chandler,"Fine, I'll give the suit back."
monica,"(to Chandler) Hey, you think, you can keep it another night? (She has a really teasing look on her face and keeps twirling Chandler's beard.)"
chandler,Santa? Really?
monica,"Yeah, is that okay?"
chandler,Did your Dad ever dress up like Santa?
monica,No.
chandler,Then it's okaaay! (They kiss.)
chandler,"You know what, everybody? Go home. You should be with your familys. It's bad enough that we're working new year's eve."
chandler,"Good, God's speed, good people! (he starts to close the door, turns around and sees Wendy) You're not gonna go?"
phoebe,PHOE-BE!
rachel,"Honey, I don't know how to tell you this but, erm...but if something were to happen to Ross or myself...[Both of them knock on the wooden table]Erm...You wouldn't get the baby."
ross,"Well, we haven't officially asked them yet, but, we would want Monica and Chandler."
chandler,I can't believe you want us to raise Emma!
monica,"Yeah, Oh my god..I'm so moved."
rachel,"Amy, see, we're alot closer to Monica and Chandler. We see them everyday, and truthfully, honey, you don't seem very connected to the baby."
chandler,"You know guys, I gotta say this, this means so much to me. That you'd trust me, with your child...I mean, we all know that Monica and I have been trying to have a baby of our own, and I've had my doubts about my skills as a father, but...that you two....that you two..."
monica,"Ok...it's time for dinner! Erm...everyone, we're using our fancy china, and erm, it's very expensive...so pleaaase be careful."
ross,"Whoa.....whoa......[Laughs, then almost drops the plate but catches it. His expression turns serious.] Whoa!"
monica,"Ok er...just to be clear, comedy with the plates, will not be well-received. [Monica pinches Ross' arm. Ross flinches.]"
joey,Hey!! How come my plate is less fancy than everyone elses? Do you not trust me with the fancy plate?
monica,"No!!! Honey that's...that's a special plate! See, it's a game! Whoever gets that plate, wins!"
rachel,"Monica, is Ross' sister."
rachel,"Listen. Sudden change of plans. My maternity leave just ended. They told me that if I didn't come back today, they were gonna fire me."
ross,"What? No, that's illegal. I'm gonna have the labor department down her so fast they won't even..."
rachel,"Alright, alright. Calm down Norma Rae. They didn't actually say that. I'm just afraid if I don't come back right now this guy's gonna try to squeeze me out."
ross,What about Emma? We don't have a nanny.
rachel,"I know. You know, we're just gonna have to figure out a plan tonight. Can you please just take care of her for today?"
ross,Absolutely. Just give me your breast and we'll be on our way.
rachel,"Come on, I don't know what else to do."
ross,"Fine, fine. (To Emma) We'll have fun, won't we? Yes, we will, yes we will. (Gives her a kiss, and the pink bow tapes itself to his head.)"
rachel,Ross?
ross,Huh?
rachel,You're pretty.
chandler,"Whatever I decide to do, I'm gonna be starting a career from scratch. It's gonna be a while before I make a living at it. Maybe now is not the right time to be starting a family."
ross,So you have to tell Monica you don't want to have a baby right now?
chandler,Yeah.
ross,(Hugs Chandler) Good-bye.
monica,"(Enters) Okay, it's baby time. Pants off Bing. (Sees Ross) Didn't see you there Geller."
chandler,"Yeah, Ross is here so..."
ross,"Yeah, and I was really hoping that I could hang out. What do you feel like doing?"
rachel,"Oh no, please I don’t care enogh about you to bug me. In fact, from now on, I’m going to take the high road. And I’m going to be very, very nice to you. You're mama’s boy starting right now."
monica,Hey Rach.
rachel,Hi.
monica,You’re ready for your birthday lunch?
rachel,"I am. Oh but first, Monica, I would like to introduce you to my very talented colleague and more importantly my wonderful friend, Gavin Mitchell."
monica,Please to meet you. So you’re coming to Rachel’s party today?
rachel,"Oh no no no no. Gavin, cant. He’s already has plans. Mostly likely with his mother."
rachel,Why did you invite him? I can’t stand that guy.
monica,You're just being so nice to him.
rachel,I was faking it. Can’t you tell when I’m being fake?
rachel,"Hey Mr Phillip, nice suit."
ross,"Oh dude, don't worry about it, I found an unattended maid's car. We're way ahead of the game."
ross,Oh my god.
chandler,What?
ross,There's something new in the bowl.
chandler,"Look, we have enough, just walk away."
ross,"No, but I want...I want the pinecones!"
chandler,There's a forest right outside.
ross,It's not the same.
chandler,"Ok, go quick!"
ross,(to the receptionist) Thank you for a delightful stay.
ross,"Oh, my maple candy!"
phoebe,(singing) Food here at 'Javu'..will kill you..the food here at 'Javu' ...will kill you..
monica,"Thank god, it's just you! I thought someone was swinging a bag of cats against the wall."
phoebe,"You'd better get back in that kitchen Monica, the garlic is not gonna overuse itself."
monica,"Ok, you have to stop playing now."
phoebe,"Oh! I'm sorry Rachel, I don't have time for your childish games, ok? I still have to go find something incredible to wear so I can beat Mike at ""who's more over who""! (at which she walks away)"
rachel,"(to Charlie) Hey, hi! Hey, where've you been?"
rachel,"(pretends to be stunned) Oh! Wi... in the dres... in the dressing room!? Well, that's so weird! Phoebe and I were just trying on clothes in the dressing room. God it's just such a small world!"
rachel,"Oh God. You did. You heard. Ok, listen, let me explain."
